text	label
松下已获三洋逾半数股权 完成收购交易 新浪科技讯 北京时间12月21日晚间消息，据国外媒体报道，松下周一宣布已获得三洋电机(以下简称“三洋”)的主要股权，从而正式组建了全球最大的电器厂商之一。 松下表示，已经转换了所持的三洋优先股，从而获得了三洋50.27%的股权。松下是通过此前宣布的截至12月9日、价值46亿美元的收购要约获得三洋上述股权的。 通过这一收购，松下将获得三洋先进的太阳能面板技术以及充电电池技术。但松下还必须为三洋找到重返盈利之路，今年4-9月的半年期间，三洋净亏损306亿日元(约合3.38亿美元)。 松下表示，会保留著名的三洋品牌，三洋股票也会继续在东京证交所上市。 据称松下本有望获得三洋的更多股权，但由于一些三洋股东不愿低于市价出售股份，松下最终只获得了三洋略超过半数的股份。由于两家公司需要获得世界各国反垄断部门的批准，这笔交易推迟了数月。(逸飞)	科技
实惠家用娱乐本 明基S46报价4799元 9月25日 明基S46(参数 图片 文章 论坛)-XC01笔记本采用蓝黑色外观设计，顶盖采用钢琴烤漆制成，目前经销商报价为4799元。该机型采用Intel 酷睿i3 350M处理器(2.260GHz主频/3MB三级缓存)、Intel HM55芯片组、2GB内存、320GB硬盘、NVIDIA GeForce 310M独立显卡以及分辨率为1366×768的14英寸显示屏。 接口方面，明基 S46-XC01笔记本配备了3个USB2.0接口、1个VGA、1个HDMI、RJ45网线接口、1组音频输出/麦克风输入接口及4合一读卡器等。 网络方面，明基 S46-XC01笔记本提供了千兆以太有线网卡、802.11b/g/n(300Mbps)无线网卡。 明基 S46-XC01笔记本的机身尺寸为344×237.5×33.4mm，机身重量(含电池)为2.3千克，官方标称续航时间约为4小时， 具体时间视使用环境而定 。 经销商点评：明基 S46-XC01采用Intel 酷睿i3 350M处理器、2GB内存、320GB硬盘、NVIDIA GeForce 310M独立显卡。外观方面，沉稳又时尚，采用全尺寸键盘悬浮设计，可以减少疲劳不易错字。本本仅2.3kg，作为一款14寸的笔记本重量控制得不错，适合携带。	科技
大同佳能 高性价比家用机A490仅584元 如需获得更多专业信息，请加入大同电脑网网友交流QQ群：1840492	科技
不锈钢拉丝面板 OPPO笑脸手机Z101评测 文/张国仁 简介：笑脸手机网上销售 OPPO 手机一直在稳中求变，表面变化不大的外形和设计，实际上会带来不少贴心的改进。今天我们评测介绍的这款OPPO Z101是一款略为特殊的机型，这款面向年轻用户推出的实用机型也就是第二代笑脸手机将通过网络直销的方式销售，开始尝试一种新的B2C销售方式。 OPPO Z101笑脸手机这里的“笑脸”不是只指支持笑脸快拍或则其它与笑脸相关的功能，其实非常简单，背面后盖镂空的图案酷似笑脸，因此称之为“笑脸手机”。这个图案实为分号和右括弧组成，是网络聊天中常用的符号语，将这种设计运用到OPPO Z101中，无疑是为了与热爱网络应用的年轻一族拉近距离。 OPPO Z101整体配置中规中矩，保持了OPPO 手机一贯易用的特色，同时对Java性能作了提升。其常规功能易用，辅助功能和应用丰富，来看具体表现。	科技
COMPUTEX2011：100种平板电脑将参展 COMPUTEX2011台北国际电脑展览，是亚洲居冠，全球第二大的资通讯专业展—台北国际计算机展，将于今年年5月31日至6月4日在台北世贸中心南港展览馆、展览一馆、二馆、三馆及台北国际会议中心盛大举行。 2011年台北国际计算机展展出重点产品包括平板计算机、电子书及行动通讯装置等，展出重点概念包含3D技术、云端运算、多点触控应用及智能生活等。在国内外知名大厂共襄盛举下，预计参展厂商、摊位数及国际买主人数将再创新高。除了展出最新科技产品外，外贸协会为扩大展览效益，特别举办一系列精采活动，例如每年促成无数交易机会的一对一采购洽谈会、让与会者掌握科技脉动的上百场论坛及研讨会等。 据来自Computex.biz的报道，将会有各种各样的平板电脑厂商参加此次2011年台北国际电脑展的展出，展出类型分为超薄型、超轻型、消费级、商用级和新工业设计等方面。在展览期间，预计将会有100多个型号的平板产品亮相此次展会。 对于消费级的平板产品，我们可以预期宏?、华硕、NVIDIA、神达、精英、仁宝、威盛和网讯等制造商带来的新平板成品。 而对于高端用户，最新的软件与硬件设计成果及符合行业需求的产品将会亮相，来自与Intel、AMD、微软、宏?、华硕等多家大型制造商的高端产品。而对于商用级的平板产品，在系统中会加入对Word、Excel和Powerpoint的支持及外接键盘等硬件的扩展。 同时，平板产品新的工业设计会为平板产品加入新的市场卖点，防震、防尘、防水及其他特定环境使用下对硬件的特殊要求。我们将期待这些更为新颖的功能融入到我们使用的平板电脑中。	科技
典范高清更受欢迎 蓝魔T17FHD售499元 蓝魔经典的T17FHD从上市以来就受到了广泛的关注，即使到今天依然销量不俗。其良好的高清视频播放能力配上独特的FLASH播放能力，绝对带来超值的体验。现在经典的T17FHD售价为499元，非常的超值，T17FHD的机身设计的非常轻薄，而且重量合适，携带方便，喜欢的朋友不要错过啊，快去文末经销商处购买吧！ 音悦汇T17FHD支持MKV，RMVB，AVI，MOV，MPG，MPEG，DAT，MP4，TS等，并支持包括Dolby、AC3、DTS、RA、AMR等超多视频伴音解码，支持MP3、WMA、WAV、RM、OGG、AAC、M4A、FLAC、APE等多种音频格式，外挂字幕功能也异常强大，支持SMI，ASS，SSA，SRT，SUB等多字幕格式，同时具有强大的OTG功能，绝非一般产品的水平，真正实现各类移动硬盘多方面兼容，替代同类高清机。 蓝魔 T17FHD (8GB) [参考价格] 499元 [联系方式] 010-82696649 [联 系 人] 何小姐 [联系地址] 北京市海淀区中关村鼎好电子商城4378号	科技
拒绝删帖的底气从何而来 边民、风之末端、温星，上一次是作为“躲猫猫”调查委员会的成员；这一次，他们是作为接到“云南某厅”删帖要求的网站管理员、论坛版主、知名网友。被“某厅 ”要求删的帖子有关4月25日发生在云南昆楚高速的特大交通事故，直指背后高速交警与某修理厂的利益瓜葛关系。“某厅”的删帖要求虽然在新浪等网站得到满足，但偏偏在云南当地论坛遭到拒绝，多家网站管理员、版主一致拒绝删帖。(5月7日《南方都市报》) 这几个拒绝“某厅”删帖的网站管理员、版主，恰好是“躲猫猫”调查委员会的成员，这绝对不是一种巧合。说“不”是需要勇气的，特别是面对强势的公权部门说“不”，更需要勇气。在经过躲猫猫事件的洗礼之后，这些资深网民的荣誉感、自豪感一定空前高涨，由此树立起了强烈的责任感、使命感，以及不轻易妥协、不盲从的精神气节。 经常上网的网民基本都知道，几乎每天都有一些帖子被删掉，这其中哪些删贴要求是正当合理的，又有多少帖子是受到了相关人士及部门施压，没有任何正当理由而被删掉的，恐怕没有人知道个中详情。在眼前云南的这起拒删事件中，云南“某厅”的删帖要求在新浪等网站得到了满足。这很容易让人联想到在三聚氰胺事件中，搜索引擎巨头——百度被曝拿人钱财替人消灾：用技术手段将不利于厂家的消息“蒸发”掉。假如各重要网媒轻而易举、毫无原则地接受相关部门的无理删帖要求，那么，如何保障我们可以持续地获得真实的信息？ 正是有了这种对比，云南几位网站管理员、版主的联合拒绝删帖行为才让人感动、佩服。假如他们没有起码的自豪感和荣誉感，没有网站工作人员的基本职业道德和判断是非的标准和能力，在公权面前自惭形秽、妄自菲薄，怎么敢对近在咫尺的公权部门说“ 不”。这种勇气已经超过了通常意义上对网民形象的勾勒——传统的网民形象玩世不恭，出言不逊有余，理性和担当不足。因此与其说他们在坚守自己的阵地，不如说他们在用自己的职业精神，捍卫网民的知情权。 在感动之余，也有些许的担心。边民、风之末端、温星等人的激烈表现有多大的代表性？假如他们也加入到了删帖的行列中来，又能如何？谁来监督网站的管理员、论坛版主？如何确保他们能够成为边民、风之末端、温星一样敢于冷对“某厅”删帖要求的人？这些疑问现在还不是回答的时候，或许，我们现在应该把更多的注意力放在拒绝删帖事件将如何发展上，用更大的关怀呵护这几个勇敢的网民。他们是否能够成为同业的榜样，关键看他们接下来的境遇如何。 上海 高永峰	科技
新款时尚卡片机！三星ST65千元送4G卡 三星ST65机身尺寸为92 x 56 x 17mm，采用1400万像素的1/2.3英寸CCD，27mm~135mm的5倍广角变焦镜头；机背采用传统按键布局，搭载一块普通液晶屏，整体与ST90(报价 参数 评测 图库)较为相似，内置Smart Auto和Smart Filter功能，支持720p高清录影，以确保用户拍摄到影像的每个细节。在任何环境中提供清晰，色彩和细节丰富的照片。用户是否要捕捉到好友的完美瞬间或者从他们的住所窗户拍摄优美的风景，三星相机智能自动选择适当的设置，允许你从15个不同的风景和肖像模式捕捉完美的影像。目前三星ST65报价为1059元，并且送4G卡+相机包，感兴趣的朋友可以联系文末商家。■ 三星(SAMSUNG) ST65 [参考价格] 1059元（送4G卡+相机包） [商家名称] 好当买商城 [联系方式] 400-885-3366 [联 系 人] 销售部 [联系地址] 上海市徐汇区漕溪北路18号上实大厦17楼B座 [报价查询] 数码相机产品报价三星(SAMSUNG)数码相机产品报价	科技
经济寒冬刮起网购之风 本报讯 受到全球经济危机的影响，人们不约而同紧缩开支寻求各种省钱方法躲避经济寒流，看中了网络购物价格优惠、方便快捷、产品丰富的特点，不少网民选择在网上购买物品。 中国最大的中文网上商城卓越亚马逊近期数据显示：今年情人节“双”经济依然占主流，“配对”、“情侣”类商品持续走高，同以往的旅行、外出用餐相比，今年超过70%的男性选择“宅浪漫”，和另一半在家过情人节，近65%的女性打算购买新的家居用品。 据了解，情人节前夕，许多购物网站均推出促销专题，以卓越亚马逊为例，特别推出了各产品线的浪漫专题促销，致力于为消费者提供更为优质、低价的产品，并将保持天天低价、正品行货、假一赔二的保证使消费者放心购买。(姜靖)	科技
谷歌地球与Gmail若玩失踪怎么办 在国内经营多年的“谷歌”忽然闹起了退休风暴，引来国内网民一片担忧，虽然目前谷歌一再澄清退出国内市场的仅仅是Google搜索引擎相关服务，Gmail、谷歌地球以及Gphone移动业务不会受到影响，但是网友们依然担心自身的利益受到影响，国内移动业务占有量并不大的G phone可以暂时按下不表，曾经作为免费邮箱服务标杆的Gmail可是牵动了无数网友的心，行家劝诫，为了以防万一，不妨三十六计走为上计，及时备份和转战才是上策。 [地图]网上地图不只谷歌一家 谷歌地图以及谷歌地球受到很多网友推崇，谷歌地图简单实用，下载速度也很快，全国重要城市的地图更新也非常及时，难怪很多网友对其产生一定的依赖性。而谷歌地球这一软件则直接使用全球高清卫星图像来显示，采用即时下载实地地形地图的方式，看上去让人耳目一新，不仅可以看到地图上的大街小巷，连嶙峋山麓、山涧小溪等都可以一目了然，确实是一款不可多得的地图软件。 若这样实用的地图今后不能再使用该如何是好呢？爱普电脑有关负责人陈宇提到，若代替谷歌地球这样直观的地图软件并不容易，不过国内的网络在线地图功能也绰绰有余，并向记者推荐了几个他常用的地图以供读者参考： 百度地图：作为国内谷歌的对手之一，百度自然不能少了这一项服务，对比谷歌来说，虽然用户不能在地图上标注其他标记，但是却可以在百度地图上查询当地的公交、自驾线路和天气情况，而且论地图的更新速度，应该不比谷歌差。 佛山宽带城市：要想立体了解佛山市貌，在佛山宽带城市上面感觉是最直观的了，该地图使用2D立体图像来标注佛山市区大街小巷，包括查询公交、商铺、路线等功能一应俱全，可惜的是，只能看到佛山禅城区和桂城中心的地图，其他区域目前仍然是空白。 我要地图：这是一款类似于谷歌地球的地图软件，也算是目前国内地图信息最为丰富的地图软件之一，不过在记者试用的过程中发现，其地图信息不是实时下载更新的，而是需要按地区或者城市一一对应下载，如此一来占据的硬盘空间可不小，而且作为一款专门的地图软件，在表现力上离谷歌地球还是有一定差距的。 地图在线(www.earthol.com/)：和百度地图一样，该网页地图不必下载插件，简单实用，而且直接运用了谷歌地球的卫星图片，让地图显得更加直观，不过由于其使用的还是谷歌的地图，更新速度会明显滞后。 [邮箱]国内好邮箱不少 Gmail 给人最大的印象就是把谷歌实时聊天系统合二为一，在收发邮件的同时还可以在线实时聊天，这一设计在国内大多数邮箱中还是比较少见的。谷歌邮箱开辟了国内大容量免费邮箱的先河，所以拥有的用户群体确实庞大，将聊天系统、搜索工具栏等系统与邮箱整合，也算是引领电子邮箱的潮流，不过这些功能在目前国内的邮箱中也可以实现，若Gmail真的不能再用，转战他处也应该不会有太大的损失。 网友Jacket告诉记者，其实Gmail最近也是经常出问题，不知是否和谷歌退市一事有关，某网站网络调查显示有60%多的用户反映Gmail最近常出现打不开网页等故障。Jacket还向记者推荐了几个用户较多，功能卓越的邮箱： 163免费邮箱：163邮箱和126邮箱算是姊妹篇，二者的风格大同小异，而且均为免费无限容量，这一点很吸引人。163邮箱近日推出“邮箱聊天”功能，将Email与即时通讯工具IM整合为一体，引来众多用户的关注。 139 邮箱：从界面上看，139邮箱有抄袭126邮箱的嫌疑，不过作为中国移动旗下已经成熟的产品，其功能还是可圈可点的，其中整合移动飞信功能可以实现利用邮箱直接实时聊天，而一键搬家功能也可以将你其他邮箱的内容轻松转移到该邮箱中。接收话费账单的功能也很有实用性。 搜狐闪电邮：其实各个门户网站均有自己的免费邮箱服务，搜狐闪电邮就是其中之一，功能方面表现比较中规中矩，值得一提的是收发件速度确实很快，不过邮件过滤能力不够，垃圾邮件比较多。 Tips 为了以防万一，为自己的Gmail做一个备份也是必要的，目前就有一款这样的软件以备不时之需。首先准备软件：GmailBackup，这个软件目前最新版本为0.107，大家可以从http://www.gmail-backup.com/download下载到，软件的安装过程是中文的，应该对中国用户没有任何困难，但安装后软件的界面只有英文。这款软件可以实现Gmail误删信件还原以及信件的备份，确实为Gmail用户的必备软件。 延伸 谷歌若退出 不影响Gmail邮箱 谷歌公司一名不愿透露姓名的发言人表示，谷歌公司决定关闭的在华业务仅仅是谷歌中国(Google.cn)，而其他的一些业务例如谷歌手机业务(Gphone)以及电子邮箱业务(Gmail)将不会受到影响。 谷歌公司发言人还表示，Google.com将继续提供中文语言搜索服务，并说该公司目前没有就其他业务的发展方向发布公告。根据谷歌公司发言人的上述表示，中国的网民将有可能继续使用Google.com的域名进行搜索。	科技
淘宝买家被“钓鱼” 尽管网上购物早已成为时下最流行的一种购物方式，但是层出不穷的“网络钓鱼”案却让越来越多人望而却步。近日，网友崔先生就在淘宝购物时遭遇“钓鱼”，不仅损失了61元购物费，连账号也被“卖方”盗走继续行骗。淘宝相关负责人提醒，消费者网购时一定要留心，不能轻信卖方发送的链接。 买家遭遇 骗子卖家提供相同页面“钓鱼” 据崔先生介绍，6月19日晚，他准备在淘宝网上购买一款游戏内测激活码，在与“卖家”通过阿里旺旺交流后，崔先生准备通过支付宝付款，但发现网页无法继续操作，于是向“卖家”咨询，卖家随即发来另外一个链接，崔先生打开后发现与刚才的淘宝页面“一样”，于是继续点击支付宝，但随后页面弹出“支付宝正在维护，请选用其他支付方式”的字样，心急的崔先生此后按照相关提示继续操作，但此后页面却显示崔先生已向另一支付工具百付宝充值61元。 此后，崔先生察觉有些不对，赶紧联系“卖家”，但“卖家”一言不发，游戏内测激活码也“不见踪影”。致电百付宝客服热线后，崔先生才得知，对方注册了百付宝账号，极可能是“骗子”，而自己则“被钓鱼”了。更令崔先生惊讶的是，他发现自己的账号居然也被盗了，成了“卖家”继续行骗的账号。对此，淘宝网相关人士称，崔先生可向当地公安机关报案，淘宝网将全力配合警方工作。 事实上，“网络钓鱼”早已不是个案。相关媒体发布的数据显示，今年4月，我国就有4500万网民因“网络钓鱼”而蒙受损失。对此，北京力行律师事务所律师陆刚毅认为，淘宝网应加强技术手段防范，提供给消费者更安全的购物空间。 记者提醒 假冒支付宝不显示余额 支付宝相关负责人提醒，尽管“网络钓鱼”案层出不穷，但用户只要掌握好以下两点就能快速识别此类诈骗：第一，用错密码登录网站。当不确定对方发送的付款网页是否安全时，先在登录框内输入错误的用户名和密码，如果此时还可以登录成功，说明该网站可能是在套取你的密码；第二，假冒的支付宝不能显示账户余额，当用户在支付宝收银台付款，选择支付宝余额付款时，页面不显示余额数字。而真实的支付宝收银台是会显示当前支付宝账户余额的。 网购应用官方支付平台 此外，百付宝相关负责人提示广大网友，在网上购物时一定要使用平台自身的官方支付平台付款，在淘宝购物就一定要使用支付宝，在百度“有啊”购物，就一定要使用百付宝，千万不要直接从银行转账，也不要点击卖家通过各种聊天工具发送的支付链接。 记者 邹乐	科技
英特尔展示首款Android平板电脑 采用单核Atom 新浪科技讯 北京时间9月14日上午消息，据美国科技资讯网站CNET报道，英特尔周二在开发者论坛上展示了其运行于新一代“Medfield”芯片的首款Android平板电脑，同时英特尔两位高层还谈到了与谷歌的合作关系。 “Medfield”是英特尔专门给平板电脑和智能手机设计的凌动新一代芯片，也是英特尔能效最高的设计之一。“Medfield”是单核芯片，不同于上网本采用的更高能耗双核凌动芯片，将于2012年上半年上市。英特尔当天展示的平板电脑属于所谓的参考设计，它将提供给平板电脑厂商，令后者将其作为自有产品的模板。 值得注意的是，英特尔的平板电脑和智能手机将采用谷歌Android操作平台，而非英特尔内部使用的操作系统MeeGo。MeeGo已主要用于机动车和工业应用，不再被看作是有前景的消费类产品操作系统。为了进一步表明这种态度，英特尔在周二重申了与谷歌的合作关系。 CNET记者在采访中与两位英特尔移动业务高层探讨了这种关系。英特尔超移动部门联合总经理迈克·贝尔(Mike Bell)表示，公司再次强调这一关系，旨在说明“英特尔针对智能手机和平板电脑优化Android平台所做的努力。所以，作为设备制造商，你将可以走出去，制造一款得到英特尔和谷歌全部支持的设备。” 英特尔还为此做出了一些重大调整。例如，英特尔移动业务原本主要依赖于诺基亚(微博)，但现在已转向微软的Windows移动操作平台。英特尔超移动部门另一位总经理戴夫·惠伦(Dave Whalen)说：“我们曾经专注于诺基亚。我和迈克在四月份接管了这个部门，转而专注于Android生态系统。” 贝尔和惠伦均承认，英特尔将借助于“蜂巢”(平板电脑)和“姜饼”(智能手机)两大操作系统，努力追赶消费电子产品领域的竞争对手。在被问到英特尔手机何时上市时，惠伦回答说：“大家会在2012年上半年看到英特尔手机。它将采用谷歌‘姜饼’系统，然后在合适的时间内转向‘冰淇淋三明治’系统。” 二人还表示，Medfield性能极为优越，图形处理能力更强，能耗显著降低。贝尔和惠伦都对Medfield之后英特尔会推出怎样的平台讳莫如深，而是不遗余力地推销Medfield。贝尔说：“自我和戴夫上任以来，我们一直在努力提升这个路线图的执行速度。”(圣栎)	科技
和电国际私有化获股东高比例通过 新浪科技讯 5月12日晚间消息 和电国际(02332.HK)及母公司和记黄埔(00013.HK)发布联合声明称，关于和黄私有化和电国际的议案，今天已在法院会议和股东特别大会上都获得超过99%的高比例赞成票通过。和电国际明日复牌。 和黄此前提出以每股2.2元(港币，下同)将和电国际私有化，共涉及资金42.3亿元。在今天法院会议上，共67名和电国际独立股东(占收购计划股份总量的63.31%)投票通过了这一议案，其中59名投了赞成票，他们在会议上计划股份占比高达99.52%。 而在随后的股东特别会议上，占和电国际总股本92.06%的股东参与了投票，其中赞成票比例更高达99.87%。 和电国际今日在港交所停牌，以待发出有关法院会议和股东大会的公告，明日上午将复牌。私有化议案通过后，和电国际在港交所的最后买卖日期将为5月17日(下周一)，其美国存托股份也在同一天停止买卖。预计和电国际将于本地时间5月25日及纽约时间6月4日，分别在港交所联和纽约证券交易所除牌。 港交所今年1月9日发布公告称，和记黄埔计划和电国际私有化，作价每股2.2港元。和电国际当日停牌前报1.65元，和黄私有化报价比停牌前价格溢价33%。(彭琳 发自香港)	科技
国信办网络局：谴责“若小安”等网上造谣行为 国信办网络局：谴责“若小安”等网上造谣行为 谣言集锦 1 “失足女若小安接客日记” 2 “国家税务总局关于修订征收个人所得税问题的规定的47号公告” 3 “广西贺州某粉店使用火葬场尸油煮粉” 4 “浙江海宁癌症村” 据新华社电 国家互联网信息办网络新闻宣传局负责人9月30日发表谈话，对最近有人在网上捏造所谓“微博名妓若小安”等谎言予以谴责，要求有关属地管理部门和各网站依法查处，坚决制止在网上捏造事实、编造谎言等扰乱网络传播秩序和社会秩序的行为，维护社会和谐稳定。 这位负责人指出，经有关部门查明，最近一些网站炒作的所谓“失足女若小安接客日记”，是一名已婚男子编造并在某网站微博散布的虚假信息，社会影响恶劣。最近以来，已多次发生此类肆意捏造事实、编造谎言在网上传播的事件，如所谓“国家税务总局关于修订征收个人所得税问题的规定的47号公告”、“广西贺州某粉店使用火葬场尸油煮粉”、“浙江海宁癌症村”、“西北某大学3名女生被强奸，校方为封锁消息承诺保研”、“福建某大学发生爆炸”等，经有关部门查明均属编造。这种在网上编造和传播谣言的行为，污染网络环境，败坏社会风气，扰乱社会秩序，也损害了我国互联网的形象和公信力，引起互联网业界和广大公众的强烈愤慨和谴责。	科技
独家连线李瑜：我将和先生一起创业互联网 新浪科技讯 1月23日中午消息，盛大游戏(Nasdaq:GAME)今日宣布CEO李瑜离职。李瑜在接受新浪科技连线时表示，将和自己的先生一起创办互联网领域的蓝海企业，同时她也向盛大游戏给与的信任和支持表示感谢。 李瑜今日宣布已辞去盛大游戏CEO和董事职务，董事长谭群钊将接任其CEO一职。李瑜在接受新浪科技连线时表示，将留任到今年春节前最后一天。而春节后回来的第一天，李瑜将正式和其先生一起踏上创业的道路。 “我们终于可以一起创业”，李瑜透露自己和先生将在蓝海行业创业，并通过互联网推动这一领域的发展。李瑜告诉新浪科技新创立的企业将致力于“传播快乐，按摩心灵”，更多的是为社会人群去传播快乐。 据了解，李瑜的先生也有多年的创业和跨国企业的管理，与李瑜操盘盛大游戏上市纳斯达克相仿的是，李瑜的先生也操盘过另一家企业上市纽交所。 “创业开始我们会趴下身段”，李瑜下一步将带领互联网的技术精英继续努力，但她也表示目前更多的细节情况尚不便透露。“商业的东西还是专心做好，做好之后会跟你讲”，李瑜将这次创业形容为：更多的是理念和战略眼光的结合。 2005年春节李瑜正式加盟盛大，谈及这五年来的感受，李瑜首先感谢了盛大的信任和支持，她表示在过去几年时间里，盛大游戏建立了比较成熟的体系，2010年能够继续沿着既定的战略方向执行，并且走上新的高度。 今年9月25日，李瑜刚刚带领盛大游戏在美国纳斯达克上市。“我们相信未来还会更好”，而据知情人士透露，李瑜一直是个很有追求的人。(孟鸿)	科技
2G输完输3G 国产手机黯然重蹈覆辙 自5·17电信日3G市场正式启动以来，运营商与终端厂家之间的竞争日趋明显。由于中国联通W CDM A制式启动较晚，而诸如诺基亚、索尼爱立信等洋品牌的优势产品均集中在该领域。本以为国产手机可借此时间差迅速抢得国内3G市场头啖汤，避免重演2G时代份额不敌洋品牌的境况，但现实并不尽如人意。 据权威机构赛诺最新发布的数据显示，7月我国3G手机总销量为25 .1万台，比6月的17.7万台增长了41.7%。排在最前两位的是三星和LG，再加上排名第三的宇龙酷派，三家合共占领超过70%的市场，而大多数国产品牌只能分食余下部分。 韩系称雄EVDO高端领域 赛诺数据显示，7月EVDO销量比6月增长了19.4%，其中三星以31%市场占有率居于第一位，LG、酷派分列第二、三位，值得注意的是前两者合共市场份额超五成。 “由于韩国本土采用的就是EVDO，三星和LG在平滑过渡，引入韩国本土机型方面，有得天独厚的优势。”战国策分析师杨群表示，在中国电信销售计划中，国产手机大都担任了低端机型角色，目的是走量，且大多数仍是CDMA手机，EVDO制式相对少。“而真正的高利润始终集中在EVDO手机中。” 至于T D市场，7月销量比6月增加36.3%，LG、中兴和酷派占据前三名，三品牌市场份额均超20%，此外多普达也有不错表现，排名第四。而酷派、中兴和多普达三家的TD销量占7月总销量的60%以上。 回到整个3G手机市场上看，7月3G手机总销量25.1万台，比6月的17.7万台增长了41.7%。增速加快，但在综合表现上，排在前两名的依是国际品牌。杨群称，这是因为许多国产手机制造商还没进入EV D O领域，小品牌号召力也还没能支撑EVDO的高端形象。 活跃，但还远不如2G时代 尽管3G手机销售环比增速加快，但与2G相比仍有很大差距。 易观国际报告显示，2009第二季度中国共推出20款3G终端新产品，处3G终端推广的活跃期，但对比2G时代仍处较低水平。“4月9款3G新品，5月5款，6月6款。”报告称，与上季度相同，由于中国电信仍继续开展3G终端集中采集，3G新品仍主要集中在中国电信的CDMA 2000/EVDO手机，约10款代表性新品，占比达50%。其次是中国联通，推出7款3G终端产品，较上一季3款新品推出速度提升较快。 中国移动相比之下推广速度仍较慢，整个第二季度仅推出3款代表性终端，不过其在3G上网本及数据卡市场上动作很大。 结合赛诺和易观数据，上半年3G终端主要集中于中高端商务手机，其他类型较少。对此易观认为，3G终端应勇于尝试时尚美观、应用多样化的终端。 联通在社会渠道显优势 每当有运营商放出集中采购大单时，终端厂商总是雀跃不已。进入3G时代，这样的情况更是频频发生。但这同时也束缚了3G终端本身的发展———销售主要靠运营商，社会渠道缺失。杨群认为，用户对3G的认知还需一段培育期，盲目开发社会渠道很难保证销路。 不过也有例外，运营WCDMA制式的中国联通显出明显优势。因为目前社会渠道主要销售G SM手机，而WCDMA与GSM一脉相承。事实上联通已开始相关运作。“除店面销售外，还通过IT家电连锁市场、社会零售店面及网上商城等渠道推广WCDMA。”易观报告称，中国联通还独立组建电子销售渠道中心，通过“多位一体”的销售渠道布局提升了产品目标受众的到达率。杨群则认为，9月开始，随着中国联通全面进入3G领域，我国3G手机的月销量还会上一个台阶。 本报记者方南实习生李菁菁	科技
索尼停止向韩国供应PS3 比特网(chinabyte) 3月24日消息，据《朝鲜日报》报道，由于汇率问题，索尼停止向韩国供应PS3。 韩国索尼直营店“Sony Style”的职员说，“PS3从一周前开始断货。估计下月左右可能有货，但具体什么时候能够销售尚不清楚。” 索尼游戏机总销售商J&K有关负责人表示：“最近无法供应PS3游戏机。”就是说，在韩国，在PS3没有库存的情况下，由于索尼没有进行追加供应，因此销售被迫中断。 据报道，索尼不增加数量是因为汇率问题。PS3在韩国售价为44.8万韩元，但在日本售价为3.99万日元(59万韩元)。因此，不少到韩国旅游的日本游客在韩国购买日本产品的奇异现象。 这不只是索尼的问题。网上购物中心有关负责人表示：“佳能的DSLR(数码单反相机)‘5D MarkⅡ’也由于货紧，难以买到。”该产品的网上最低价为345万韩元，比日本售价便宜30万至40万韩元。 出现该类现象不仅是日本产品，美国苹果公司最近将iPod的售价提高7万至17万韩元，有消息称索尼、佳能、任天堂等可能也会竞相效仿。 索尼的职员诉苦说， 不能随意决定抬高在韩国的售价，因为怕失去韩国消费者。就在如此犹豫不决的时候，发生了销售中断的状况。尽管能够理解索尼的苦衷，但“中断韩国销售”这一状况令人感到苦涩。	科技
